浓缩污泥TSS,浓缩污泥Q,上清液TSS,泥饼TSS,泥饼Q,滤液TSS,滤液Q,干固体产率,泥饼含固率,t_day,目标泥饼含固率,目标浓缩含固率,轨迹
69796.875,50.86737554921264,216.85046002697146,277968.75,12.517148692904227,1851.5582012534742,38.35022685630841,3479.376175730722,27796.875,21.21875,27.796875,6.9796875,退化
69795.13888888889,50.77051205890797,216.36941746163964,277951.3888888889,12.493782656317137,1851.5348599097615,38.27672940259083,3472.6642417992593,27795.138888888887,21.229166666666664,27.79513888888889,6.979513888888889,退化
69793.40277777778,50.690538817637126,215.9715438754145,277934.0277777778,12.474571453480378,1851.5115208310235,38.21596736415675,3467.1078888674897,27793.40277777778,21.23958333333333,27.79340277777778,6.979340277777778,退化
69791.66666666667,50.62623171072752,215.65071011191378,277916.6666666667,12.459214295825971,1851.488184017767,38.16701741490155,3462.623306381635,27791.666666666668,21.25,27.791666666666668,6.979166666666667,退化
69789.93055555556,50.577102989789125,215.40443020726184,277899.30555555556,12.44759157758982,1851.4648494705016,38.12951141219931,3459.1770552513935,27789.930555555555,21.260416666666664,27.789930555555557,6.978993055555556,退化
69788.19444444444,50.5425421420647,215.2296402729422,277881.94444444444,12.439553460241049,1851.4415171897338,38.10298868182365,3456.7273035524,27788.194444444445,21.27083333333333,27.788194444444446,6.9788194444444445,退化
69786.45833333333,50.521092295382665,215.11915029453502,277864.5833333333,12.434741768556995,1851.4181871759733,38.08635052682567,3455.1743403776854,27786.458333333332,21.28125,27.786458333333332,6.978645833333333,退化
69784.72222222222,50.515496803745535,215.08637544815738,277847.2222222222,12.433832112802348,1851.3948594297271,38.081664690943185,3454.7057141195965,27784.72222222222,21.291666666666664,27.78472222222222,6.978472222222222,退化
69782.98611111111,50.528948034743415,215.14694822627956,277829.8611111111,12.437610728809483,1851.3715339515072,38.09133730593393,3455.5396613392045,27782.986111111113,21.30208333333333,27.78298611111111,6.978298611111112,退化
69781.25,50.56084275557898,215.29792716369505,277812.5,12.445929655314252,1851.3482107418179,38.11491310026473,3457.634832366991,27781.25,21.3125,27.78125,6.978125,退化
69779.51388888889,50.615071356232846,215.55843324798863,277795.1388888889,12.45974708931095,1851.3248898011702,38.155324266921895,3461.257173195564,27779.513888888887,21.322916666666664,27.77951388888889,6.977951388888889,退化
69777.77777777778,50.695291806621604,215.9465094216781,277777.7777777778,12.479964155786876,1851.3015711300734,38.21532765083472,3466.656709940799,27777.77777777778,21.33333333333333,27.77777777777778,6.977777777777778,退化
69776.04166666667,50.79968066204523,216.45337922794857,277760.4166666667,12.506132671907583,1851.2782547290367,38.29354799013765,3473.708621837664,27776.041666666668,21.34375,27.776041666666668,6.977604166666667,退化
69774.30555555555,50.9319152600221,217.0973205527362,277743.05555555556,12.539158649920502,1851.2549405985685,38.3927566101016,3482.6642375247948,27774.305555555555,21.354166666666664,27.774305555555557,6.977430555555555,退化
69772.56944444444,51.095571938636155,217.89623334344165,277725.69444444444,12.579923372063583,1851.2316287391802,38.51564856657257,3493.767954564256,27772.569444444445,21.36458333333333,27.772569444444446,6.977256944444444,退化
69770.83333333334,51.286570537633764,218.8304761831116,277708.3333333333,12.627423123475229,1851.2083191513805,38.65914741415853,3506.7406299151,27770.833333333332,21.375,27.770833333333332,6.977083333333334,退化
69769.09722222222,51.494193258708364,219.8476775397584,277690.9722222222,12.679019703644633,1851.1850118356776,38.81517355506374,3520.8493083297894,27769.09722222222,21.385416666666664,27.76909722222222,6.9769097222222225,退化
69767.36111111111,51.70486351286682,220.88114051556627,277673.6111111111,12.731370590380795,1851.1617067925838,38.973492922486024,3535.165646224834,27767.361111111113,21.39583333333333,27.76736111111111,6.976736111111111,退化
69765.625,51.909523225028174,221.8861696107915,277656.25,12.782245400999201,1851.1384040226083,39.12727782402897,3549.0703246211847,27765.625,21.40625,27.765625,6.9765625,退化
69763.88888888889,52.10404978783645,222.84226805813998,277638.8888888889,12.830628776519083,1851.1151035262617,39.27342101131737,3562.2815172585615,27763.888888888887,21.416666666666664,27.76388888888889,6.976388888888889,退化
69762.15277777778,52.286970775204765,223.74197502604488,277621.5277777778,12.87615783707618,1851.0918053040539,39.41081293812858,3574.698610636896,27762.15277777778,21.42708333333333,27.76215277777778,6.9762152777777775,退化
69760.41666666666,52.45770578888184,224.5822301872164,277604.1666666667,12.91868932663335,1851.0685093564955,39.53901646224849,3586.2819849456123,27760.416666666668,21.4375,27.760416666666668,6.976041666666666,退化
69758.68055555556,52.615503223191176,225.35912457721938,277586.80555555556,12.958037802932164,1851.0452156840981,39.657465420259015,3596.980319984069,27758.680555555555,21.447916666666664,27.758680555555557,6.975868055555556,退化
69756.94444444445,52.759717850430164,226.0692775271197,277569.44444444444,12.99404399528196,1851.0219242873734,39.7656738551482,3606.749572857083,27756.944444444445,21.45833333333333,27.756944444444446,6.975694444444445,退化
69755.20833333333,52.890002134818,226.7107923659425,277552.0833333333,13.026621929438637,1850.9986351668276,39.86338020537936,3615.5660553113794,27755.208333333332,21.46875,27.755208333333332,6.975520833333333,退化
69753.47222222222,53.005817916133175,227.28083601982155,277534.7222222222,13.055638666268678,1850.975348322978,39.9501792498645,3623.393050676581,27753.47222222222,21.479166666666664,27.75347222222222,6.975347222222222,退化
69751.73611111111,53.10672635325311,227.7770803637236,277517.3611111111,13.080985710358195,1850.9520637563335,40.02574064289492,3630.2006350707597,27751.736111111113,21.48958333333333,27.75173611111111,6.975173611111111,退化
69750.0,53.19232152206488,228.19737535194335,277500.0,13.102562658164844,1850.9287814674042,40.08975886390004,3635.9611376407443,27750.0,21.5,27.75,6.975,退化
69748.26388888889,53.26141887659102,228.5357101538591,277482.6388888889,13.120077290244032,1850.9055014567043,40.14134158634699,3640.593668923096,27748.263888888887,21.510416666666664,27.74826388888889,6.974826388888889,退化
69746.52777777778,53.313008865920594,228.78695960014622,277465.2777777778,13.133280451857742,1850.8822237247443,40.17972841406285,3644.0293087081677,27746.52777777778,21.52083333333333,27.74652777777778,6.974652777777778,退化
69744.79166666667,53.34730967803968,228.9521358992937,277447.9166666667,13.142225406807897,1850.8589482720358,40.20508427123178,3646.283059482587,27744.791666666668,21.53125,27.744791666666668,6.974479166666667,退化
69743.05555555556,53.365728939461064,229.03820551312242,277430.55555555556,13.147258458679032,1850.8356750990915,40.21847048078203,3647.451218223801,27743.055555555555,21.541666666666664,27.743055555555557,6.9743055555555555,退化
69741.31944444444,53.3707520015915,229.0575312087414,277413.19444444444,13.148991483089139,1850.812404206424,40.221760518502364,3647.703731046551,27741.319444444445,21.55208333333333,27.741319444444446,6.974131944444444,退化
69739.58333333333,53.365551486219076,229.02591851994427,277395.8333333333,13.148205777552832,1850.7891355945442,40.217345708666244,3647.2574985024157,27739.583333333332,21.5625,27.739583333333332,6.973958333333333,退化
69737.84722222223,53.353457999348585,228.9599681348015,277378.4722222222,13.145721682971253,1850.765869263968,40.207736316377336,3646.3401966811057,27737.84722222222,21.572916666666664,27.73784722222222,6.973784722222223,退化
69736.11111111111,53.33729811920397,228.87376960390787,277361.1111111111,13.142235472177902,1850.7426052152048,40.19506264702607,3645.145033047121,27736.111111111113,21.58333333333333,27.73611111111111,6.973611111111111,退化
69734.375,53.319083836183964,228.7773509634244,277343.75,13.138242802122322,1850.7193434487683,40.180841034061636,3643.809527151113,27734.375,21.59375,27.734375,6.9734375,退化
69732.63888888889,53.29998699806919,228.67655186517422,277326.3888888889,13.134032378922988,1850.6960839651724,40.1659546191462,3642.4137711964554,27732.638888888887,21.604166666666664,27.73263888888889,6.973263888888889,退化
69730.90277777778,53.28069907607238,228.57481703118947,277309.0277777778,13.129774574736356,1850.6728267649296,40.15092450133603,3641.005022261525,27730.90277777778,21.61458333333333,27.73090277777778,6.973090277777778,退化
69729.16666666667,53.261777778419216,228.47492334087394,277291.6666666667,13.125606823432136,1850.649571848554,40.13617095498708,3639.6213920808696,27729.166666666668,21.625,27.729166666666668,6.972916666666666,退化
69727.43055555555,53.24379423584167,228.37971295281503,277274.30555555556,13.12166988752255,1850.6263192165577,40.12212434831912,3638.3019057920596,27727.430555555555,21.635416666666664,27.727430555555557,6.972743055555555,退化
69725.69444444445,53.22726565419262,228.2917581774152,277256.94444444444,13.11809126073645,1850.6030688694568,40.10917439345617,3637.081899895158,27725.694444444445,21.64583333333333,27.725694444444446,6.972569444444445,退化
69723.95833333333,53.212500879014875,228.21259328485303,277239.5833333333,13.114947102799636,1850.579820807762,40.097553776215236,3635.9824702188785,27723.958333333332,21.65625,27.723958333333332,6.972395833333334,退化
69722.22222222222,53.19949613526918,228.14219648952394,277222.2222222222,13.112236532418352,1850.5565750319895,40.08725960285083,3635.0033498204207,27722.22222222222,21.666666666666664,27.72222222222222,6.972222222222222,退化
69720.48611111111,53.18801745396419,228.07940095167268,277204.8611111111,13.109901929448696,1850.5333315426535,40.078115524515496,3634.1285435331138,27720.486111111113,21.67708333333333,27.72048611111111,6.972048611111111,退化
69718.75,53.17770636586433,228.02242109962987,277187.5,13.107854976798023,1850.510090340267,40.06985138906631,3633.333551381202,27718.75,21.6875,27.71875,6.971875,退化
69717.01388888889,53.168092082296376,227.96891337873544,277170.1388888889,13.105979657211401,1850.4868514253444,40.062112425084976,3632.5862018642365,27717.013888888887,21.697916666666664,27.71701388888889,6.971701388888889,退化
69715.27777777778,53.15879817970216,227.91700448101003,277152.7777777778,13.104183197882966,1850.4636147984008,40.0546149818192,3631.8607738021474,27715.27777777778,21.70833333333333,27.71527777777778,6.971527777777778,退化
69713.54166666667,53.149650843386965,227.86582948141952,277135.4166666667,13.1024227590295,1850.4403804599522,40.047228084357464,3631.145390666457,27713.541666666668,21.71875,27.713541666666668,6.971354166666667,退化
69711.80555555556,53.14074391200567,227.81585491200758,277118.05555555556,13.100721478648175,1850.4171484105118,40.04002243335749,3630.446462537885,27711.805555555555,21.729166666666664,27.711805555555557,6.971180555555556,退化
69710.06944444444,53.13247580832755,227.76906190020625,277100.69444444444,13.099177589807281,1850.3939186505954,40.033298218520265,3629.7912067867014,27710.069444444445,21.73958333333333,27.710069444444446,6.9710069444444445,退化
69708.33333333333,53.12606144145736,227.73149123990385,277083.3333333333,13.098090642966465,1850.3706911807176,40.02797079849089,3629.262615655291,27708.333333333332,21.75,27.708333333333332,6.970833333333333,退化
69706.59722222222,53.12426171453941,227.7168700522333,277065.9722222222,13.098141408975893,1850.3474660013958,40.026120305563516,3629.049283782053,27706.59722222222,21.760416666666664,27.70659722222222,6.970659722222222,退化
69704.86111111111,53.1300360278634,227.73991193962047,277048.6111111111,13.100059704150526,1850.3242431131423,40.029976323712866,3629.3533465075366,27704.861111111113,21.77083333333333,27.70486111111111,6.970486111111112,退化
69703.125,53.14561857411317,227.8117286703591,277031.25,13.104396636770241,1850.3010225164737,40.041221937342925,3630.3273807802557,27703.125,21.78125,27.703125,6.9703125,退化
69701.38888888889,53.173078759731055,227.94262296217542,277013.8888888889,13.111662764632543,1850.277804211908,40.061415995098514,3632.1126922305007,27701.388888888887,21.791666666666664,27.70138888888889,6.970138888888889,退化
69699.65277777778,53.21367332575418,228.1388717861516,276996.5277777778,13.122168324342663,1850.25458819996,40.09150500141152,3634.7950627584587,27699.65277777778,21.80208333333333,27.69965277777778,6.969965277777778,退化
69697.91666666667,53.267653862508126,228.4017702312662,276979.1666666667,13.13597572599327,1850.231374481145,40.13167813651486,3638.3916099391777,27697.916666666668,21.8125,27.697916666666668,6.969791666666667,退化
69696.18055555555,53.33516024691152,228.7320747210229,276961.80555555556,13.153119839215305,1850.208163055979,40.18204040769622,3642.9118193576696,27696.180555555555,21.822916666666664,27.696180555555557,6.969618055555555,退化
69694.44444444444,53.41540552368452,229.12594305900205,276944.44444444444,13.173406961860177,1850.1849539249804,40.241998561824346,3648.3018724929434,27694.444444444445,21.83333333333333,27.694444444444446,6.969444444444444,退化
69692.70833333334,53.50512727343237,229.5672056541444,276927.0833333333,13.1960328359015,1850.1617470886647,40.309094437530874,3654.3388848170976,27692.708333333332,21.84375,27.692708333333332,6.969270833333334,退化
69690.97222222222,53.5997132751993,230.03293985501833,276909.7222222222,13.219860166063883,1850.1385425475478,40.37985310913542,3660.70780640137,27690.97222222222,21.854166666666664,27.69097222222222,6.9690972222222225,退化
69689.23611111111,53.69501084265067,230.50246942845908,276892.3611111111,13.24386482933189,1850.1153403021476,40.45114601331878,3667.12500283011,27689.236111111113,21.86458333333333,27.68923611111111,6.968923611111111,退化
69687.5,53.787953204212045,230.96049335486927,276875.0,13.26729039870034,1850.0921403529817,40.520662805511705,3673.381029140157,27687.5,21.875,27.6875,6.96875,退化
69685.76388888889,53.87632859156745,231.39594779927492,276857.6388888889,13.289591235155124,1850.0689427005664,40.58673735641233,3679.32485116352,27685.763888888887,21.885416666666664,27.68576388888889,6.968576388888889,退化
69684.02777777778,53.958522387046244,231.80073126315466,276840.2777777778,13.310368920982295,1850.045747345419,40.64815346606395,3684.8462294094393,27684.02777777778,21.89583333333333,27.68402777777778,6.9684027777777775,退化
69682.29166666666,54.03341399441456,232.16919915040415,276822.9166666667,13.329346846935966,1850.0225542880569,40.70406714747859,3689.8686714304513,27682.291666666668,21.90625,27.682291666666668,6.968229166666666,退化
69680.55555555556,54.10016818594972,232.4971284795789,276805.55555555556,13.346318761321204,1849.9993635289998,40.75384942462851,3694.33517934905,27680.555555555555,21.916666666666664,27.680555555555557,6.968055555555556,退化
69678.81944444445,54.15816520696571,232.78137324670757,276788.19444444444,13.361131539672197,1849.9761750687637,40.79703366729352,3698.2034746005875,27678.819444444445,21.92708333333333,27.678819444444446,6.967881944444445,退化
69677.08333333333,54.20708692454539,233.02029905025327,276770.8333333333,13.373706448984514,1849.9529889078656,40.83338047556088,3701.451878640818,27677.083333333332,21.9375,27.677083333333332,6.967708333333333,退化
69675.34722222222,54.24684491597557,233.21342654392637,276753.4722222222,13.384021419437868,1849.929805046825,40.8628234965377,3704.074400126025,27675.34722222222,21.947916666666664,27.67534722222222,6.967534722222222,退化
69673.61111111111,54.27695433452483,233.3582994409687,276736.1111111111,13.391956566663035,1849.9066234861616,40.8849977678618,3706.0379804272357,27673.611111111113,21.95833333333333,27.67361111111111,6.967361111111111,退化
69671.875,54.295309938998095,233.44435727619233,276718.75,13.396992167003537,1849.8834442263912,40.898317771994556,3707.19892621301,27671.875,21.96875,27.671875,6.9671875,退化
69670.13888888889,54.29950618427547,233.45954397554092,276701.3888888889,13.39853431742675,1849.8602672680345,40.90097186684872,3707.3930547074224,27670.138888888887,21.979166666666664,27.67013888888889,6.967013888888889,退化
69668.40277777778,54.288681325747575,233.3995464153477,276684.0277777778,13.39636997592085,1849.8370926116088,40.89231134982673,3706.561602539073,27668.40277777778,21.98958333333333,27.66840277777778,6.966840277777778,退化
69666.66666666667,54.26376738184525,233.2690488819732,276666.6666666667,13.390728717047645,1849.8139202576347,40.873038664797605,3704.7682783831824,27666.666666666668,22.0,27.666666666666668,6.966666666666667,退化
69664.93055555556,54.226703918148516,233.07779181810113,276649.30555555556,13.382088792978191,1849.7907502066291,40.84461512517032,3702.145571460199,27664.930555555555,22.010416666666664,27.664930555555557,6.9664930555555555,退化
69663.19444444444,54.17995361972602,232.8381371981203,276631.94444444444,13.371057628757525,1849.767582459113,40.808895990968495,3698.8616711219165,27663.194444444445,22.02083333333333,27.663194444444446,6.966319444444444,退化
69661.45833333333,54.12611028928319,232.56309748059695,276614.5833333333,13.358275101050262,1849.7444170156045,40.76783518823293,3695.0937011290594,27661.458333333332,22.03125,27.661458333333332,6.966145833333333,退化
69659.72222222223,54.067409567976846,232.26388281473902,276597.2222222222,13.344292786061972,1849.7212538766253,40.723116781914875,3690.99431714478,27659.72222222222,22.041666666666664,27.65972222222222,6.965972222222223,退化
69657.98611111111,54.00570179987675,231.9497644689815,276579.8611111111,13.329567245308683,1849.6980930426928,40.67613455456807,3686.6898573786916,27657.986111111113,22.05208333333333,27.65798611111111,6.965798611111111,退化
69656.25,53.9424912292212,231.62827193309164,276562.5,13.314469682591566,1849.6749345143276,40.62802154662963,3682.28302159173,27656.25,22.0625,27.65625,6.965625,退化
69654.51388888889,53.87871313560026,231.30408281766256,276545.1388888889,13.299230916687485,1849.6517782920496,40.57948221891278,3677.8376609707457,27654.513888888887,22.072916666666664,27.65451388888889,6.965451388888889,退化
69652.77777777778,53.81489668499507,230.97984082597333,276527.7777777778,13.28398155387972,1849.6286243763798,40.53091513111535,3673.389899135351,27652.77777777778,22.08333333333333,27.65277777777778,6.965277777777778,退化
69651.04166666667,53.7513016786968,230.65684187442457,276510.4166666667,13.268785726167414,1849.6054727678388,40.48251595252938,3668.9574698032707,27651.041666666668,22.09375,27.651041666666668,6.965104166666666,退化
69649.30555555555,53.687756437433556,230.3342286254907,276493.05555555556,13.253601058029766,1849.5823234669458,40.43415537940379,3664.528653648994,27649.305555555555,22.104166666666664,27.649305555555557,6.964930555555555,退化
69647.56944444445,53.6241176150711,230.01128633948463,276475.69444444444,13.238392162238817,1849.5591764742219,40.38572545283228,3660.0936663828675,27647.569444444445,22.11458333333333,27.647569444444446,6.964756944444445,退化
69645.83333333333,53.56076270440612,229.68989595226867,276458.3333333333,13.223252232585764,1849.5360317901873,40.33751047182036,3655.678273466939,27645.833333333332,22.125,27.645833333333332,6.964583333333334,退化
69644.09722222222,53.49866266957455,229.3748904772832,276440.9722222222,13.208421000629174,1849.5128894153643,40.29024166894538,3651.348742934346,27644.09722222222,22.135416666666664,27.64409722222222,6.964409722222222,退化
69642.36111111111,53.438995230407166,229.07212442728434,276423.6111111111,13.194189282622169,1849.4897493502735,40.244805947785,3647.1854471859406,27642.361111111113,22.14583333333333,27.64236111111111,6.964236111111111,退化
69640.625,53.38254739667009,228.78549965351357,276406.25,13.180751468175208,1849.4666115954358,40.20179592849489,3643.242085500304,27640.625,22.15625,27.640625,6.9640625,退化
69638.88888888889,53.32928793986183,228.5148432064803,276388.8888888889,13.168099936475274,1849.443476151374,40.161188003386556,3639.516510220249,27638.888888888887,22.166666666666664,27.63888888888889,6.963888888888889,退化
69637.15277777778,53.27860986488742,228.25712039199132,276371.5277777778,13.156084891542744,1849.420343018607,40.12252497334468,3635.9672810498087,27637.15277777778,22.17708333333333,27.63715277777778,6.963715277777778,退化
69635.41666666667,53.22966898218617,228.0081221955783,276354.1666666667,13.144497942065446,1849.3972121976592,40.08517104012072,3632.536775031211,27635.416666666668,22.1875,27.635416666666668,6.963541666666667,退化
69633.68055555556,53.181410772694626,227.7626002037745,276336.80555555556,13.133078724560965,1849.374083689051,40.04833204813366,3629.1530218548073,27633.680555555555,22.197916666666664,27.633680555555557,6.963368055555556,退化
69631.94444444444,53.13312147979721,227.5170055116391,276319.44444444444,13.121650990107266,1849.3509574933046,40.01147048968995,3625.767311780334,27631.944444444445,22.20833333333333,27.631944444444446,6.9631944444444445,退化
69630.20833333333,53.084634557282044,227.27051115921338,276302.0833333333,13.11017360618996,1849.3278336109427,39.974460951092084,3622.368280251965,27630.208333333332,22.21875,27.630208333333332,6.963020833333333,退化
69628.47222222222,53.03335359375271,227.0102284419611,276284.7222222222,13.098005313852113,1849.3047120424883,39.935348279900595,3618.7787598028212,27628.47222222222,22.229166666666664,27.62847222222222,6.962847222222222,退化
69626.73611111111,52.9722810882289,226.70144606479028,276267.3611111111,13.083417748900589,1849.281592788462,39.88886333932831,3614.5212958030393,27626.736111111113,22.23958333333333,27.62673611111111,6.962673611111112,退化
69625.0,52.89847852520315,226.3296458485905,276250.0,13.065684836093844,1849.2584758493895,39.83279368910931,3609.395435970924,27625.0,22.25,27.625,6.9625,退化
69623.26388888889,52.81312878086298,225.90078058449595,276232.6388888889,13.045098393746272,1849.2353612257905,39.76803038711671,3603.481953869738,27623.263888888887,22.260416666666664,27.62326388888889,6.962326388888889,退化
69621.52777777778,52.71938954998324,225.4305872408116,276215.2777777778,13.022438092638332,1849.2122489181893,39.6969514573449,3596.996355102012,27621.52777777778,22.27083333333333,27.62152777777778,6.962152777777778,退化
69619.79166666667,52.62223652270012,224.9437756419445,276197.9166666667,12.998932809484328,1849.18913892711,39.6233037132158,3590.278160869552,27619.791666666668,22.28125,27.619791666666668,6.961979166666667,退化
69618.05555555555,52.529662896715905,224.47993048229665,276180.55555555556,12.976557031148744,1849.166031253075,39.55310586556716,3583.8727300610108,27618.055555555555,22.291666666666664,27.618055555555557,6.961805555555555,退化
69616.31944444444,52.44990797263017,224.07976322739543,276163.19444444444,12.95734634185332,1849.1429258966073,39.49256163077685,3578.3421572892494,27616.319444444445,22.30208333333333,27.616319444444446,6.961631944444444,退化
69614.58333333334,52.3875641084731,223.76588250737998,276145.8333333333,12.942435651383907,1849.119822858231,39.4451284570892,3573.9996783144516,27614.583333333332,22.3125,27.614583333333332,6.961458333333334,退化
69612.84722222222,52.34985464908684,223.57388819256948,276128.4722222222,12.933610056127925,1849.0967221384694,39.41624459295892,3571.3379851165737,27612.84722222222,22.322916666666664,27.61284722222222,6.9612847222222225,退化
69611.11111111111,52.34421018971951,223.5404137441282,276111.1111111111,12.93270612884591,1849.0736237378478,39.411504060873604,3570.8638589091206,27611.111111111113,22.33333333333333,27.61111111111111,6.961111111111111,退化
69609.375,52.369238123221095,223.65854721040012,276093.75,12.939380686031182,1849.0505276568895,39.429857437189916,3572.4821362839216,27609.375,22.34375,27.609375,6.9609375,退化
69607.63888888889,52.417663125952004,223.8923720096369,276076.3888888889,12.951836936639928,1849.0274338961185,39.465826189312075,3575.69637094528,27607.638888888887,22.354166666666664,27.60763888888889,6.960763888888889,退化
69605.90277777778,52.48138351227967,224.2019063771184,276059.0277777778,12.968073624141072,1849.0043424560595,39.51330988813859,3579.9537968310283,27605.90277777778,22.36458333333333,27.60590277777778,6.9605902777777775,退化
69604.16666666666,52.5557588729873,224.56426889460477,276041.6666666667,12.986944497113774,1848.9812533372374,39.56881437587352,3584.9378038907817,27604.166666666668,22.375,27.604166666666668,6.960416666666666,退化
69602.43055555556,52.64133806082549,224.98224372432063,276024.30555555556,13.008585486587986,1848.9581665401772,39.63275257423751,3590.6857751955276,27602.430555555555,22.385416666666664,27.602430555555557,6.960243055555556,退化
69600.69444444445,52.74064976821427,225.46843865376866,276006.94444444444,13.033621815470852,1848.9350820654029,39.70702795274342,3597.3701323325627,27600.694444444445,22.39583333333333,27.600694444444446,6.960069444444445,退化
69598.95833333333,52.8554323892328,226.03158784512613,275989.5833333333,13.062483490412749,1848.9119999134396,39.79294889882005,3605.1093758175602,27598.958333333332,22.40625,27.598958333333332,6.959895833333333,退化
69597.22222222222,52.98583442225975,226.6725815380006,275972.2222222222,13.09520764791871,1848.8889200848132,39.89062677434104,3613.9135550575656,27597.22222222222,22.416666666666664,27.59722222222222,6.959722222222222,退化
69595.48611111111,53.128117734935394,227.37303757933475,275954.8611111111,13.130870830623136,1848.865842580048,39.997246904312256,3623.527636332548,27595.486111111113,22.42708333333333,27.59548611111111,6.959548611111111,退化
69593.75,53.27580513256409,228.10091727483447,275937.5,13.167872442765097,1848.8427673996712,40.10793268979899,3633.509802175494,27593.75,22.4375,27.59375,6.959375,退化
69592.01388888889,53.42256723400468,228.82481192854218,275920.1388888889,13.204648181108512,1848.819694544207,40.21791905289617,3643.428360110375,27592.013888888887,22.447916666666664,27.59201388888889,6.959201388888889,退化
69590.27777777778,53.5636392941244,229.52099353055368,275902.7777777778,13.240020256206698,1848.7966240141825,40.3236190379177,3652.9583665214736,27590.27777777778,22.45833333333333,27.59027777777778,6.959027777777778,退化
69588.54166666667,53.695917678223516,230.17393213637325,275885.4166666667,13.273221313512735,1848.7735558101228,40.42269636471079,3661.8881925873416,27588.541666666668,22.46875,27.588541666666668,6.958854166666667,退化
69586.80555555556,53.817427713206804,230.77368313121062,275868.05555555556,13.303762963176464,1848.7504899325545,40.51366475003034,3670.0832202235074,27586.805555555555,22.479166666666664,27.586805555555557,6.9586805555555555,退化
69585.06944444444,53.92693553472401,231.31397825608096,275850.69444444444,13.331339877298303,1848.7274263820027,40.595595657425704,3677.4593630276518,27585.069444444445,22.48958333333333,27.585069444444446,6.958506944444444,退化
69583.33333333333,54.023850140202065,231.79175394792324,275833.3333333333,13.355805610189535,1848.7043651589966,40.66804453001253,3683.9763808106127,27583.333333333332,22.5,27.583333333333332,6.958333333333333,退化
69581.59722222223,54.10805873112959,232.20634153243068,275815.9722222222,13.377131920231918,1848.6813062640608,40.73092681089767,3689.6266461236883,27581.59722222222,22.510416666666664,27.58159722222222,6.958159722222223,退化
69579.86111111111,54.17981365588106,232.55890963202248,275798.6111111111,13.395380840151033,1848.658249697721,40.78443281573003,3694.427431018044,27579.861111111113,22.52083333333333,27.57986111111111,6.957986111111111,退化
69578.125,54.23971597532583,232.85238556598145,275781.25,13.410700630785461,1848.6351954605068,40.82901534454037,3698.419783333803,27578.125,22.53125,27.578125,6.9578125,退化
69576.38888888889,54.288621263277854,233.0909859412823,275763.8888888889,13.423302505868678,1848.6121435529442,40.86531875740918,3701.6621007503136,27576.388888888887,22.541666666666664,27.57638888888889,6.957638888888889,退化
69574.65277777778,54.32755789229631,233.27980739135188,275746.5277777778,13.433440438727565,1848.5890939755607,40.89411745356875,3704.2245570887144,27574.65277777778,22.55208333333333,27.57465277777778,6.957465277777778,退化
69572.91666666667,54.35768684804317,233.42462360487366,275729.1666666667,13.441401233431007,1848.566046728883,40.916285614612164,3706.1863609262373,27572.916666666668,22.5625,27.572916666666668,6.957291666666666,退化
69571.18055555555,54.38013484017176,233.53104819640131,275711.80555555556,13.447463261640946,1848.543001813439,40.932671578530815,3707.6243760090256,27571.180555555555,22.572916666666664,27.571180555555557,6.957118055555555,退化
69569.44444444445,54.39537746105473,233.6014468779047,275694.44444444444,13.451743918809806,1848.5199592297572,40.943633542244925,3708.571066505203,27569.444444444445,22.58333333333333,27.569444444444446,6.956944444444445,退化
69567.70833333333,54.40340735263313,233.6357755806874,275677.0833333333,13.454241182107282,1848.4969189783653,40.94916617052585,3709.0259675465536,27567.708333333332,22.59375,27.567708333333332,6.956770833333334,退化
69565.97222222222,54.40450949507773,233.63545696861746,275659.7222222222,13.455025327865027,1848.4738810597903,40.9494841672127,3709.0085443722373,27565.97222222222,22.604166666666664,27.56597222222222,6.956597222222222,退化
69564.23611111111,54.399478895284176,233.604468641174,275642.3611111111,13.454292784896635,1848.4508454745624,40.94518611038754,3708.5730303090954,27564.236111111113,22.61458333333333,27.56423611111111,6.956423611111111,退化
69562.5,54.38928093447923,233.54764298633484,275625.0,13.452282151127863,1848.4278122232079,40.93699878335137,3707.785267904617,27562.5,22.625,27.5625,6.95625,退化
69560.76388888889,54.37451456346182,233.46798137487764,275607.6388888889,13.449141426859471,1848.4047813062573,40.92537313660235,3706.686113739481,27560.763888888887,22.635416666666664,27.56076388888889,6.956076388888889,退化
69559.02777777778,54.35555133318596,233.36734907168463,275590.2777777778,13.444962387055057,1848.381752724237,40.9105889461309,3705.300918960278,27559.02777777778,22.64583333333333,27.55902777777778,6.955902777777778,退化
69557.29166666667,54.332807986263596,233.24783788073137,275572.9166666667,13.439847999308624,1848.3587264776777,40.89295998695498,3703.658112726142,27557.291666666668,22.65625,27.557291666666668,6.955729166666667,退化
69555.55555555556,54.306678203217494,233.11142439410116,275555.55555555556,13.433895541979785,1848.3357025671082,40.87278266123771,3701.7845493455407,27555.555555555555,22.666666666666664,27.555555555555557,6.955555555555556,退化
69553.81944444444,54.27766391375516,232.96062574259818,275538.19444444444,13.427229086946237,1848.312680993057,40.85043482680892,3699.7144590090925,27553.819444444445,22.67708333333333,27.553819444444446,6.9553819444444445,退化
69552.08333333333,54.246430373369,232.7987737599461,275520.8333333333,13.420013130091691,1848.2896617560546,40.82641724327731,3697.4932009471377,27552.083333333332,22.6875,27.552083333333332,6.955208333333333,退化
