t_day,泥饼含固率,目标含固率,湿泥饼产量,滤液量,滤液TSS,干固体产率,上清液TSS,浓缩含固率,轨迹
45.16666666666666,28.0,28.0,13.388084250098474,41.25715758703816,1854.304635761591,3748.6635900275733,236.30545426387965,7.0,脱水机退化
45.17708333333333,28.0,28.0,13.37806681976293,41.226287546616376,1854.304635761591,3745.8587095336206,236.09942066216274,7.0,脱水机退化
45.1875,28.0,28.0,13.368734839477867,41.1975298114522,1854.304635761591,3743.245755053803,235.90753093608205,7.0,脱水机退化
45.19791666666666,28.0,28.0,13.360069229368904,41.170825584381724,1854.304635761591,3740.819384223293,235.72938311874466,7.0,脱水机退化
45.20833333333333,28.0,28.0,13.352036243328813,41.146070872299,1854.304635761591,3738.5701481320675,235.5642748583259,7.0,脱水机退化
45.21875,28.0,28.0,13.34460200755173,41.12316128857778,1854.304635761591,3736.4885621144845,235.41150236657407,7.0,脱水机退化
45.22916666666666,28.0,28.0,13.337756231789081,41.10206512245207,1854.304635761591,3734.5717449009426,235.27084744997165,7.0,脱水机退化
45.23958333333333,28.0,28.0,13.331517995926305,41.08284117111982,1854.3046357615917,3732.8250388593656,235.14269589629768,7.0,脱水机退化
45.25,28.0,28.0,13.325932969351104,41.0656301708575,1854.3046357615904,3731.2612314183093,235.02797991327085,7.0,脱水机退化
45.26041666666666,28.0,28.0,13.321109144239042,41.0507649138795,1854.304635761591,3729.9105603869316,234.92891167693938,7.0,脱水机退化
45.27083333333333,28.0,28.0,13.31720793256881,41.038742812610025,1854.3046357615904,3728.8182211192666,234.84880003859965,7.0,脱水机退化
45.28125,28.0,28.0,13.31440471895711,41.03010433801069,1854.304635761591,3728.0333213079907,234.7912406266407,7.0,脱水机退化
45.29166666666666,28.0,28.0,13.312916265440514,41.02551747105138,1854.304635761591,3727.6165543233437,234.76067928442845,7.0,脱水机退化
45.30208333333333,28.0,28.0,13.312985660756999,41.02573132192463,1854.304635761591,3727.6359850119593,234.76210410343813,7.0,脱水机退化
45.3125,28.0,28.0,13.314826763365607,41.03140492384095,1854.304635761591,3728.15149374237,234.79990636435969,7.0,脱水机退化
45.32291666666666,28.0,28.0,13.318655725246268,41.043204377799725,1854.304635761591,3729.223603068955,234.87852965605217,7.0,脱水机退化
45.33333333333333,28.0,28.0,13.324704532160244,41.061844578697894,1854.304635761591,3730.9172690048686,235.0027500375985,7.0,脱水机退化
45.34375,28.0,28.0,13.33317893899631,41.08795958751926,1854.3046357615904,3733.2901029189666,235.1768145814848,7.0,脱水机退化
45.35416666666666,28.0,28.0,13.34414342171218,41.12174809548039,1854.304635761591,3736.36015807941,235.40207941105567,7.0,脱水机退化
45.36458333333333,28.0,28.0,13.357307345420619,41.162314472622725,1854.304635761591,3740.0460567177734,235.67261225685866,7.0,脱水机退化
45.375,28.0,28.0,13.37202559241226,41.20767070314799,1854.304635761591,3744.167165875433,235.9751923044298,7.0,脱水机退化
45.38541666666666,28.0,28.0,13.387469696344215,41.25526375812195,1854.3046357615917,3748.4915149763806,236.29281295477503,7.0,脱水机退化
45.39583333333333,28.0,28.0,13.402822422756971,41.302575221149034,1854.304635761591,3752.790278371952,236.60867451435976,7.0,脱水机退化
45.40625,28.0,28.0,13.4174177114101,41.34755253924337,1854.304635761591,3756.876959194828,236.9090639658366,7.0,脱水机退化
45.41666666666666,28.0,28.0,13.43079039106681,41.38876222553242,1854.304635761591,3760.6213094987065,237.18438573743023,7.0,脱水机退化
45.42708333333333,28.0,28.0,13.442673955792337,41.42538300662537,1854.304635761591,3763.9487076218543,237.42912544762896,7.0,脱水机退化
45.4375,28.0,28.0,13.452962852509678,41.4570896067135,1854.304635761591,3766.82959870271,237.6410813749921,7.0,脱水机退化
45.44791666666666,28.0,28.0,13.461687179501276,41.4839747776468,1854.3046357615904,3769.272410260357,237.82084871653709,7.0,脱水机退化
45.45833333333333,28.0,28.0,13.468978934360923,41.50644528752039,1854.304635761591,3771.3141016210584,237.97112724651979,7.0,脱水机退化
45.46875,28.0,28.0,13.475024606510406,41.52507582822596,1854.3046357615904,3773.0068898229138,238.09574534153595,7.0,脱水机退化
45.47916666666666,28.0,28.0,13.480033340672827,41.54051090697135,1854.3046357615917,3774.409335388392,238.19900338166266,7.0,脱水机退化
45.48958333333333,28.0,28.0,13.484214510369188,41.55339573603566,1854.304635761591,3775.5800629033724,238.28521048589442,7.0,脱水机退化
45.5,28.0,28.0,13.487757705563624,41.564314562043,1854.304635761591,3776.572157557815,238.35827085096489,7.0,脱水机退化
