t_day,cake_solids_pct,target_pct,wet_cake_m3d,filtrate_m3d,filtrate_tss,dry_solids_kgd,overflow_tss,thickened_pct,track
31.58333333,28.00000000,28.00000000,13.52362775,41.67485287,1854.30463576,3786.61577103,239.09826879,7.00000000,degraded
31.59375000,28.00000000,28.00000000,13.53126383,41.69838444,1854.30463576,3788.75387101,239.25588552,7.00000000,degraded
31.60416667,28.00000000,28.00000000,13.53765856,41.71809066,1854.30463576,3790.54439661,239.38790264,7.00000000,degraded
31.61458333,28.00000000,28.00000000,13.54238148,41.73264497,1854.30463576,3791.86681414,239.48541914,7.00000000,degraded
31.62500000,28.00000000,28.00000000,13.54507034,41.74093105,1854.30463576,3792.61969535,239.54094251,7.00000000,degraded
31.63541667,28.00000000,28.00000000,13.54552836,41.74234249,1854.30463576,3792.74793998,239.55040064,7.00000000,degraded
31.64583333,28.00000000,28.00000000,13.54374415,41.73684421,1854.30463576,3792.24836126,239.51355696,7.00000000,degraded
31.65625000,28.00000000,28.00000000,13.53987018,41.72490605,1854.30463576,3791.16364925,239.43356558,7.00000000,degraded
31.66666667,28.00000000,28.00000000,13.53417848,41.70736633,1854.30463576,3789.56997415,239.31605497,7.00000000,degraded
31.67708333,28.00000000,28.00000000,13.52701017,41.68527625,1854.30463576,3787.56284869,239.16808190,7.00000000,degraded
31.68750000,28.00000000,28.00000000,13.51873332,41.65977004,1854.30463576,3785.24533074,238.99725815,7.00000000,degraded
31.69791667,28.00000000,28.00000000,13.50973081,41.63202759,1854.30463576,3782.72462572,238.81149726,7.00000000,degraded
31.70833333,28.00000000,28.00000000,13.50040313,41.60328311,1854.30463576,3780.11287629,238.61907058,7.00000000,degraded
31.71875000,28.00000000,28.00000000,13.49116279,41.57480778,1854.30463576,3777.52558094,238.42848940,7.00000000,degraded
31.72916667,28.00000000,28.00000000,13.48247143,41.54802421,1854.30463576,3775.09200109,238.24927073,7.00000000,degraded
31.73958333,28.00000000,28.00000000,13.47483071,41.52447830,1854.30463576,3772.95259766,238.09174822,7.00000000,degraded
31.75000000,28.00000000,28.00000000,13.46870450,41.50559959,1854.30463576,3771.23726047,237.96547087,7.00000000,degraded
31.76041667,28.00000000,28.00000000,13.46449220,41.49261881,1854.30463576,3770.05781524,237.87865518,7.00000000,degraded
31.77083333,28.00000000,28.00000000,13.46251564,41.48652779,1854.30463576,3769.50437974,237.83792145,7.00000000,degraded
31.78125000,28.00000000,28.00000000,13.46297601,41.48794647,1854.30463576,3769.63328200,237.84740868,7.00000000,degraded
31.79166667,28.00000000,28.00000000,13.46586957,41.49686338,1854.30463576,3770.44348018,237.90704191,7.00000000,degraded
31.80208333,28.00000000,28.00000000,13.47089873,41.51236139,1854.30463576,3771.85164425,238.01069754,7.00000000,degraded
31.81250000,28.00000000,28.00000000,13.47753157,41.53280138,1854.30463576,3773.70884042,238.14742635,7.00000000,degraded
31.82291667,28.00000000,28.00000000,13.48513039,41.55621815,1854.30463576,3775.83650965,238.30409526,7.00000000,degraded
31.83333333,28.00000000,28.00000000,13.49308354,41.58072683,1854.30463576,3778.06339156,238.46810115,7.00000000,degraded
31.84375000,28.00000000,28.00000000,13.50088981,41.60478289,1854.30463576,3780.24914757,238.62910958,7.00000000,degraded
