cal_mode,file,method,quantile,recall,fp_per_hour,delay,time_in_alarm
fixed,valve1\8.csv,F2,0.999,0.0,9.89010989010989,,0.32967032967032966
fixed,valve1\8.csv,F3,0.9,1.0,0.0,-152.0,0.8901098901098901
fixed,valve1\8.csv,F3,0.99,1.0,0.0,-152.0,0.8901098901098901
fixed,valve1\8.csv,F3,0.995,1.0,0.0,-152.0,0.8901098901098901
fixed,valve1\8.csv,F3,0.999,1.0,0.0,-152.0,0.8901098901098901
fixed,valve1\9.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve1\9.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve1\9.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve1\9.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve1\9.csv,F2,0.9,1.0,0.0,-7.0,0.13934426229508196
fixed,valve1\9.csv,F2,0.99,1.0,0.0,9.0,0.0
fixed,valve1\9.csv,F2,0.995,1.0,0.0,9.0,0.0
fixed,valve1\9.csv,F2,0.999,1.0,0.0,9.0,0.0
fixed,valve1\9.csv,F3,0.9,1.0,0.0,-154.0,0.8907103825136612
fixed,valve1\9.csv,F3,0.99,1.0,0.0,-154.0,0.8907103825136612
fixed,valve1\9.csv,F3,0.995,1.0,0.0,-154.0,0.8907103825136612
fixed,valve1\9.csv,F3,0.999,1.0,0.0,-154.0,0.8907103825136612
fixed,valve2\0.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve2\0.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve2\0.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve2\0.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve2\0.csv,F2,0.9,1.0,10.256410256410255,228.0,0.0
fixed,valve2\0.csv,F2,0.99,1.0,0.0,349.0,0.0
fixed,valve2\0.csv,F2,0.995,1.0,0.0,349.0,0.0
fixed,valve2\0.csv,F2,0.999,1.0,0.0,354.0,0.0
fixed,valve2\0.csv,F3,0.9,1.0,0.0,-142.0,0.886039886039886
fixed,valve2\0.csv,F3,0.99,1.0,0.0,-142.0,0.886039886039886
fixed,valve2\0.csv,F3,0.995,1.0,0.0,-142.0,0.886039886039886
fixed,valve2\0.csv,F3,0.999,1.0,0.0,-142.0,0.886039886039886
fixed,valve2\1.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve2\1.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve2\1.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve2\1.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve2\1.csv,F2,0.9,1.0,0.0,34.0,0.0
fixed,valve2\1.csv,F2,0.99,0.0,0.0,,0.0
fixed,valve2\1.csv,F2,0.995,0.0,0.0,,0.0
fixed,valve2\1.csv,F2,0.999,0.0,0.0,,0.0
fixed,valve2\1.csv,F3,0.9,1.0,0.0,-140.0,0.8857142857142857
fixed,valve2\1.csv,F3,0.99,1.0,0.0,-140.0,0.8857142857142857
fixed,valve2\1.csv,F3,0.995,1.0,0.0,-140.0,0.8857142857142857
fixed,valve2\1.csv,F3,0.999,1.0,0.0,-140.0,0.8857142857142857
fixed,valve2\2.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve2\2.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve2\2.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve2\2.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve2\2.csv,F2,0.9,0.0,10.16949152542373,,0.10734463276836158
fixed,valve2\2.csv,F2,0.99,0.0,0.0,,0.0
fixed,valve2\2.csv,F2,0.995,0.0,0.0,,0.0
fixed,valve2\2.csv,F2,0.999,0.0,0.0,,0.0
fixed,valve2\2.csv,F3,0.9,1.0,0.0,-145.0,0.8870056497175142
fixed,valve2\2.csv,F3,0.99,1.0,0.0,-145.0,0.8870056497175142
fixed,valve2\2.csv,F3,0.995,1.0,0.0,-145.0,0.8870056497175142
fixed,valve2\2.csv,F3,0.999,1.0,0.0,-145.0,0.8870056497175142
fixed,valve2\3.csv,F0,0.9,0.0,0.0,,0.0
fixed,valve2\3.csv,F0,0.99,0.0,0.0,,0.0
fixed,valve2\3.csv,F0,0.995,0.0,0.0,,0.0
fixed,valve2\3.csv,F0,0.999,0.0,0.0,,0.0
fixed,valve2\3.csv,F2,0.9,1.0,16.363636363636363,37.0,0.0
fixed,valve2\3.csv,F2,0.99,0.0,16.363636363636363,,0.18181818181818182
fixed,valve2\3.csv,F2,0.995,0.0,0.0,,0.0
fixed,valve2\3.csv,F2,0.999,0.0,0.0,,0.0
fixed,valve2\3.csv,F3,0.9,1.0,0.0,-144.0,0.8181818181818182
fixed,valve2\3.csv,F3,0.99,1.0,0.0,-144.0,0.8181818181818182
fixed,valve2\3.csv,F3,0.995,1.0,0.0,-144.0,0.8181818181818182
fixed,valve2\3.csv,F3,0.999,1.0,0.0,-144.0,0.8181818181818182
